n,name,gender
http://www.wikidata.org/entity/Q22679860,Liyana,female
http://www.wikidata.org/entity/Q28813190,Kaci,female
http://www.wikidata.org/entity/Q28846486,Slavka,female
http://www.wikidata.org/entity/Q22713652,Anna,female
http://www.wikidata.org/entity/Q22704781,Salvinija,female
http://www.wikidata.org/entity/Q20001659,Yanina,female
http://www.wikidata.org/entity/Q20001709,Carmel,female
http://www.wikidata.org/entity/Q20001699,Besiana,female
http://www.wikidata.org/entity/Q20001700,Capucine,female
http://www.wikidata.org/entity/Q34668156,Nicolle,female
http://www.wikidata.org/entity/Q34982426,Amabel,female
http://www.wikidata.org/entity/Q20001670,Burcu,female
http://www.wikidata.org/entity/Q18378196,Avgustina,female
http://www.wikidata.org/entity/Q28836415,Marijane,female
http://www.wikidata.org/entity/Q18375272,Momoko,female
http://www.wikidata.org/entity/Q18385139,Carolyne,female
http://www.wikidata.org/entity/Q18385144,Karlijn,female
http://www.wikidata.org/entity/Q35003924,Kathi,female
http://www.wikidata.org/entity/Q34999964,Radegonda,female
http://www.wikidata.org/entity/Q22678618,Non,female
http://www.wikidata.org/entity/Q22677849,Hodierne,female
http://www.wikidata.org/entity/Q22677941,Helvis,female
http://www.wikidata.org/entity/Q18352986,Bedřiška,female
http://www.wikidata.org/entity/Q18352976,Frederika,female
http://www.wikidata.org/entity/Q20001713,Blerina,female
http://www.wikidata.org/entity/Q35027045,Kjærsti,female
http://www.wikidata.org/entity/Q18385133,Carlijn,female
http://www.wikidata.org/entity/Q28843202,Brunella,female
http://www.wikidata.org/entity/Q20001729,Darija,female
http://www.wikidata.org/entity/Q20001738,Yma,female
http://www.wikidata.org/entity/Q20001733,Celiné,female
http://www.wikidata.org/entity/Q22804862,Juzefa,female
http://www.wikidata.org/entity/Q28869286,Cinthia,female
http://www.wikidata.org/entity/Q20001742,Defne,female
http://www.wikidata.org/entity/Q35004028,Irina,female
http://www.wikidata.org/entity/Q22803909,Dzintra,female
http://www.wikidata.org/entity/Q22771106,Rasa,female
http://www.wikidata.org/entity/Q22771090,Alicija,female
http://www.wikidata.org/entity/Q22771057,Juozė,female
http://www.wikidata.org/entity/Q22810766,Teklė,female
http://www.wikidata.org/entity/Q18398326,Yurina,female
http://www.wikidata.org/entity/Q20001671,Aysha,female
http://www.wikidata.org/entity/Q20001749,Delina,female
http://www.wikidata.org/entity/Q22696256,Deimantė,female
http://www.wikidata.org/entity/Q22683996,Anissya,female
http://www.wikidata.org/entity/Q22696245,Anelė,female
http://www.wikidata.org/entity/Q20001765,Emine,female
http://www.wikidata.org/entity/Q22703930,Marytė,female
http://www.wikidata.org/entity/Q22703894,Eirlys,female
http://www.wikidata.org/entity/Q20001767,Zahira,female
http://www.wikidata.org/entity/Q28862105,Teri,female
http://www.wikidata.org/entity/Q22808497,Juta,female
http://www.wikidata.org/entity/Q22808435,Alyce,female
http://www.wikidata.org/entity/Q18385134,Karoliina,female
http://www.wikidata.org/entity/Q20001754,Yocheved,female
http://www.wikidata.org/entity/Q20001753,Chavi,female
http://www.wikidata.org/entity/Q20001760,Chioma,female
http://www.wikidata.org/entity/Q35107541,Solenne,female
http://www.wikidata.org/entity/Q22813825,Dalė,female
http://www.wikidata.org/entity/Q22814084,Vincenta,female
http://www.wikidata.org/entity/Q22814298,Zofija,female
http://www.wikidata.org/entity/Q18415588,Betje,female
http://www.wikidata.org/entity/Q18415203,Riwanon,female
http://www.wikidata.org/entity/Q22807235,Giedrė,female
http://www.wikidata.org/entity/Q22806694,Liliya,female
http://www.wikidata.org/entity/Q18410370,Ariane,female
http://www.wikidata.org/entity/Q18402666,Jeanne-Marie,female
http://www.wikidata.org/entity/Q20001714,Carolin,female
http://www.wikidata.org/entity/Q18421123,Soizic,female
http://www.wikidata.org/entity/Q22814301,Žaneta,female
http://www.wikidata.org/entity/Q22814348,Julija,female
http://www.wikidata.org/entity/Q28874368,Eisa,female
http://www.wikidata.org/entity/Q35150419,Estrid,female
http://www.wikidata.org/entity/Q18448612,Arla,female
http://www.wikidata.org/entity/Q18437717,Adolfina,female
http://www.wikidata.org/entity/Q18450411,Zeinab,female
http://www.wikidata.org/entity/Q18418036,Carme,female
http://www.wikidata.org/entity/Q20001719,Charlize,female
http://www.wikidata.org/entity/Q20001720,Cátia,female
http://www.wikidata.org/entity/Q20001721,Yllza,female
http://www.wikidata.org/entity/Q22814350,Nadiežda,female
http://www.wikidata.org/entity/Q20001788,Estella,female
http://www.wikidata.org/entity/Q28912886,Ashlyn,female
http://www.wikidata.org/entity/Q18449535,Benedikte,female
http://www.wikidata.org/entity/Q35268893,Tähti,female
http://www.wikidata.org/entity/Q18508504,Noémie,female
http://www.wikidata.org/entity/Q20001786,Zarin,female
http://www.wikidata.org/entity/Q20001779,Erona,female
http://www.wikidata.org/entity/Q20001819,Zoi,female
http://www.wikidata.org/entity/Q28889745,Darleen,female
http://www.wikidata.org/entity/Q28886322,Sherilan,female
http://www.wikidata.org/entity/Q28886465,Sherilyn,female
http://www.wikidata.org/entity/Q28889697,Darlie,female
http://www.wikidata.org/entity/Q35665727,Wiera,female
http://www.wikidata.org/entity/Q18510601,Vilma,female
http://www.wikidata.org/entity/Q20001826,Deren,female
http://www.wikidata.org/entity/Q20001833,Destina,female
http://www.wikidata.org/entity/Q20001831,Zerya,female
http://www.wikidata.org/entity/Q18508449,Naomi,female
http://www.wikidata.org/entity/Q18508151,Célestine,female
http://www.wikidata.org/entity/Q22814362,Skirmantė,female
http://www.wikidata.org/entity/Q22827556,Kanade,female
http://www.wikidata.org/entity/Q22814352,Onutė,female
http://www.wikidata.org/entity/Q35269120,Ell,female
http://www.wikidata.org/entity/Q20001813,Débora,female
http://www.wikidata.org/entity/Q35269122,Maaja,female
http://www.wikidata.org/entity/Q22910058,Fani,female
http://www.wikidata.org/entity/Q22894383,Anželika,female
http://www.wikidata.org/entity/Q22895965,Liudmila,female
http://www.wikidata.org/entity/Q22895209,Dalija,female
http://www.wikidata.org/entity/Q22893908,Aurelie,female
http://www.wikidata.org/entity/Q28869547,Avgusta,female
http://www.wikidata.org/entity/Q28870099,Francette,female
http://www.wikidata.org/entity/Q20001768,Clea,female
http://www.wikidata.org/entity/Q20001776,Zahraa,female
http://www.wikidata.org/entity/Q20001771,Ermira,female
http://www.wikidata.org/entity/Q20001790,Cyrielle,female
http://www.wikidata.org/entity/Q20001799,Zeliha,female
http://www.wikidata.org/entity/Q20001803,Zerda,female
http://www.wikidata.org/entity/Q22806455,Vladislava,female
http://www.wikidata.org/entity/Q22806063,Lilija,female
http://www.wikidata.org/entity/Q22806227,Miglė,female
http://www.wikidata.org/entity/Q22808898,Livija,female
http://www.wikidata.org/entity/Q28914650,Rajna,female
http://www.wikidata.org/entity/Q28912888,Ashlynn,female
http://www.wikidata.org/entity/Q18524243,Kateřina,female
http://www.wikidata.org/entity/Q35807447,Dharma,female
http://www.wikidata.org/entity/Q35739028,Wirginia,female
http://www.wikidata.org/entity/Q22914741,Guoda,female
http://www.wikidata.org/entity/Q22914526,Vladzė,female
http://www.wikidata.org/entity/Q28973097,Terryl,female
http://www.wikidata.org/entity/Q22915055,Zuhal,female
http://www.wikidata.org/entity/Q22915257,Alanda,female
http://www.wikidata.org/entity/Q22915047,Felicija,female
http://www.wikidata.org/entity/Q22915690,Alaíde,female
http://www.wikidata.org/entity/Q20001842,Imen,female
http://www.wikidata.org/entity/Q20001835,Zerina,female
http://www.wikidata.org/entity/Q35551824,Namra,female
http://www.wikidata.org/entity/Q18536355,Ísabella,female
http://www.wikidata.org/entity/Q20001881,Donatella,female
http://www.wikidata.org/entity/Q20001889,Keerthana,female
http://www.wikidata.org/entity/Q22969612,Mai,female
http://www.wikidata.org/entity/Q22969423,Popi,female
http://www.wikidata.org/entity/Q22963727,Chinwe,female
http://www.wikidata.org/entity/Q20001873,Diya,female
http://www.wikidata.org/entity/Q20001857,Didem,female
http://www.wikidata.org/entity/Q20001862,Diellëza,female
http://www.wikidata.org/entity/Q20001851,Diarra,female
http://www.wikidata.org/entity/Q22926209,Einir,female
http://www.wikidata.org/entity/Q22928994,Shahla,female
http://www.wikidata.org/entity/Q22915025,Beatričė,female
http://www.wikidata.org/entity/Q20001823,Zuri,female
http://www.wikidata.org/entity/Q20001821,Gülşah,female
http://www.wikidata.org/entity/Q18545602,Ilze,female
http://www.wikidata.org/entity/Q35724661,Lis,female
http://www.wikidata.org/entity/Q22916546,Myriane,female
http://www.wikidata.org/entity/Q22916124,Kreszenzia,female
http://www.wikidata.org/entity/Q18536473,Marte,female
http://www.wikidata.org/entity/Q35876390,Ferike,female
http://www.wikidata.org/entity/Q20001922,Loresa,female
http://www.wikidata.org/entity/Q20001935,Maylin,female
http://www.wikidata.org/entity/Q20001931,Majlinda,female
http://www.wikidata.org/entity/Q28943959,Jaimie,female
http://www.wikidata.org/entity/Q28939988,Kellyann,female
http://www.wikidata.org/entity/Q28914857,Franceska,female
http://www.wikidata.org/entity/Q22986663,Idalmis,female
http://www.wikidata.org/entity/Q29000966,Cynara,female
http://www.wikidata.org/entity/Q29001900,Kendelle,female
http://www.wikidata.org/entity/Q29014271,Dušanka,female
http://www.wikidata.org/entity/Q35738756,Virgínia,female
http://www.wikidata.org/entity/Q28961125,Aaslaug,female
http://www.wikidata.org/entity/Q18545625,Betta,female
http://www.wikidata.org/entity/Q18552031,Gösta,female
http://www.wikidata.org/entity/Q20001893,Drenusha,female
http://www.wikidata.org/entity/Q20001897,Kyara,female
http://www.wikidata.org/entity/Q35994837,Marceline,female
http://www.wikidata.org/entity/Q18545612,Ilza,female
http://www.wikidata.org/entity/Q20001915,Libby,female
http://www.wikidata.org/entity/Q20001909,Dshamilja,female
http://www.wikidata.org/entity/Q29075064,Felisa,female
http://www.wikidata.org/entity/Q28978244,Lorelay,female
http://www.wikidata.org/entity/Q29000924,Shevonne,female
http://www.wikidata.org/entity/Q22969863,Efa,female
http://www.wikidata.org/entity/Q29052487,Souad,female
http://www.wikidata.org/entity/Q29053326,Marlijn,female
http://www.wikidata.org/entity/Q18545615,Ilsa,female
http://www.wikidata.org/entity/Q23009742,Suchitra,female
http://www.wikidata.org/entity/Q20001966,Noura,female
http://www.wikidata.org/entity/Q20001958,Neele,female
http://www.wikidata.org/entity/Q20001956,Nayeli,female
http://www.wikidata.org/entity/Q20001901,Leia,female
http://www.wikidata.org/entity/Q20001906,Lenya,female
http://www.wikidata.org/entity/Q20001900,Drenushe,female
http://www.wikidata.org/entity/Q22969623,Mererid,female
http://www.wikidata.org/entity/Q29032922,Alene,female
http://www.wikidata.org/entity/Q22999103,Zihara,female
http://www.wikidata.org/entity/Q23006556,Assumpció,female
http://www.wikidata.org/entity/Q23001015,Micole,female
http://www.wikidata.org/entity/Q35990672,Lacy,female
http://www.wikidata.org/entity/Q18552524,Maaike,female
http://www.wikidata.org/entity/Q20002042,Zainab,female
http://www.wikidata.org/entity/Q23011424,Rosa Maria,female
http://www.wikidata.org/entity/Q20001937,Meliha,female
http://www.wikidata.org/entity/Q20001954,Narin,female
http://www.wikidata.org/entity/Q20001944,Merisa,female
http://www.wikidata.org/entity/Q29112030,Penelopa,female
http://www.wikidata.org/entity/Q18552527,Maiken,female
http://www.wikidata.org/entity/Q35845359,Cándida,female
http://www.wikidata.org/entity/Q36636629,Solborg,female
http://www.wikidata.org/entity/Q20002000,Saranda,female
http://www.wikidata.org/entity/Q20002027,Sumeja,female
http://www.wikidata.org/entity/Q20002022,Stefany,female
http://www.wikidata.org/entity/Q23038906,Cyndi,female
http://www.wikidata.org/entity/Q36636072,Dya,female
http://www.wikidata.org/entity/Q22977134,Remy,female
http://www.wikidata.org/entity/Q36005101,Fortunée,female
http://www.wikidata.org/entity/Q20001981,Reisi,female
http://www.wikidata.org/entity/Q20001990,Rojin,female
http://www.wikidata.org/entity/Q20001991,Runa,female
http://www.wikidata.org/entity/Q22997662,Selda,female
http://www.wikidata.org/entity/Q22986816,Amaly,female
http://www.wikidata.org/entity/Q22986682,Yuliet,female
http://www.wikidata.org/entity/Q36798330,Liller,female
http://www.wikidata.org/entity/Q36821082,Vaike,female
http://www.wikidata.org/entity/Q20002068,Amélia,female
http://www.wikidata.org/entity/Q20002050,Adrijana,female
http://www.wikidata.org/entity/Q20002063,Alejna,female
http://www.wikidata.org/entity/Q23011297,Zuhar,female
http://www.wikidata.org/entity/Q23009954,Noémia,female
http://www.wikidata.org/entity/Q23010159,Saidat,female
http://www.wikidata.org/entity/Q18571611,Rebekka,female
http://www.wikidata.org/entity/Q23047537,Constança,female
http://www.wikidata.org/entity/Q23058729,Katelan,female
http://www.wikidata.org/entity/Q20002082,Arnisa,female
http://www.wikidata.org/entity/Q20002104,Ceylin,female
http://www.wikidata.org/entity/Q20002094,Ścibora,female
http://www.wikidata.org/entity/Q20002047,Adea,female
http://www.wikidata.org/entity/Q20002044,Zelal,female
http://www.wikidata.org/entity/Q18558974,Deborah,female
http://www.wikidata.org/entity/Q29112285,Renada,female
http://www.wikidata.org/entity/Q20002116,Dania,female
http://www.wikidata.org/entity/Q20002109,Daliah,female
http://www.wikidata.org/entity/Q20002107,Dajana,female
http://www.wikidata.org/entity/Q29112116,Consuela,female
http://www.wikidata.org/entity/Q20002073,Ann-Sophie,female
http://www.wikidata.org/entity/Q18571609,Rebeka,female
http://www.wikidata.org/entity/Q18560474,Cayetana,female
http://www.wikidata.org/entity/Q29111961,Pénélope,female
http://www.wikidata.org/entity/Q20002071,Anastacia,female
http://www.wikidata.org/entity/Q23039049,Allyson,female
http://www.wikidata.org/entity/Q23011647,Paquita,female
http://www.wikidata.org/entity/Q20002131,Drilona,female
http://www.wikidata.org/entity/Q20002136,Eleana,female
http://www.wikidata.org/entity/Q20002135,Ejona,female
http://www.wikidata.org/entity/Q23016428,Giacoma,female
http://www.wikidata.org/entity/Q23197754,Felipa,female
http://www.wikidata.org/entity/Q18571610,Rebeca,female
http://www.wikidata.org/entity/Q23041834,Orna,female
http://www.wikidata.org/entity/Q23039089,Aslı,female
http://www.wikidata.org/entity/Q23041836,Ayanna,female
http://www.wikidata.org/entity/Q18571948,Věra,female
http://www.wikidata.org/entity/Q23038951,Yarisley,female
http://www.wikidata.org/entity/Q23038923,Fairuza,female
http://www.wikidata.org/entity/Q29113290,Charisma,female
http://www.wikidata.org/entity/Q37187046,Rista,female
http://www.wikidata.org/entity/Q18571895,Åsa,female
http://www.wikidata.org/entity/Q20001995,Safa,female
http://www.wikidata.org/entity/Q20001996,Saphira,female
http://www.wikidata.org/entity/Q37210805,Dulka,female
http://www.wikidata.org/entity/Q29203871,Maddie,female
http://www.wikidata.org/entity/Q29167602,Dorranai,female
http://www.wikidata.org/entity/Q37247326,Annmarie,female
http://www.wikidata.org/entity/Q18571911,Larisa,female
http://www.wikidata.org/entity/Q29360305,Sigal,female
http://www.wikidata.org/entity/Q18571947,Veera,female
http://www.wikidata.org/entity/Q18577853,Phyllis,female
http://www.wikidata.org/entity/Q18572489,Natallia,female
http://www.wikidata.org/entity/Q18572472,Klaudie,female
http://www.wikidata.org/entity/Q29368961,Biondina,female
http://www.wikidata.org/entity/Q23199639,Zenta,female
http://www.wikidata.org/entity/Q48780732,Undīne,female
http://www.wikidata.org/entity/Q48780767,Banga,female
http://www.wikidata.org/entity/Q20002126,Diona,female
http://www.wikidata.org/entity/Q20002130,Donjeta,female
http://www.wikidata.org/entity/Q37286057,Todora,female
http://www.wikidata.org/entity/Q29204922,Zvjezdana,female
http://www.wikidata.org/entity/Q29227576,Piedad,female
http://www.wikidata.org/entity/Q18606088,Adena,female
http://www.wikidata.org/entity/Q18571998,Vanessza,female
http://www.wikidata.org/entity/Q29436431,Kenza,female
http://www.wikidata.org/entity/Q29380771,Jordyn,female
http://www.wikidata.org/entity/Q29369621,Edmea,female
http://www.wikidata.org/entity/Q29411273,Ethyle,female
http://www.wikidata.org/entity/Q18588977,Avenira,female
http://www.wikidata.org/entity/Q18601908,Susheela,female
http://www.wikidata.org/entity/Q48780917,Katrīna,female
http://www.wikidata.org/entity/Q23304219,Marisela,female
http://www.wikidata.org/entity/Q23305644,Eleftheria,female
http://www.wikidata.org/entity/Q18579258,Natascha,female
http://www.wikidata.org/entity/Q48781119,Sarma,female
http://www.wikidata.org/entity/Q23303987,Kerli,female
http://www.wikidata.org/entity/Q23287425,Klaske,female
http://www.wikidata.org/entity/Q48780461,Lote,female
http://www.wikidata.org/entity/Q23309803,Annekatrin,female
http://www.wikidata.org/entity/Q37427989,Kreeta,female
http://www.wikidata.org/entity/Q18606098,Bitsie,female
http://www.wikidata.org/entity/Q29440676,Ernesaks,female
http://www.wikidata.org/entity/Q23308634,Ilke,female
http://www.wikidata.org/entity/Q48781098,Evija,female
http://www.wikidata.org/entity/Q18606335,Héloïse,female
http://www.wikidata.org/entity/Q23196440,Loret,female
http://www.wikidata.org/entity/Q23066957,Rola,female
http://www.wikidata.org/entity/Q23068193,Maria Grazia,female
http://www.wikidata.org/entity/Q37357153,Janicke,female
http://www.wikidata.org/entity/Q48781141,Judīte,female
http://www.wikidata.org/entity/Q29529059,Elissa,female
http://www.wikidata.org/entity/Q29477055,Cristine,female
http://www.wikidata.org/entity/Q18603722,Marija,female
http://www.wikidata.org/entity/Q48781110,Sabīne,female
http://www.wikidata.org/entity/Q29514496,Jacinte,female
http://www.wikidata.org/entity/Q48783547,Olufunke,female
http://www.wikidata.org/entity/Q23308650,Christl,female
http://www.wikidata.org/entity/Q37461298,Hayda,female
http://www.wikidata.org/entity/Q29475363,Dorrance,female
http://www.wikidata.org/entity/Q37287670,Nichola,female
http://www.wikidata.org/entity/Q37359603,Dola,female
http://www.wikidata.org/entity/Q18607242,Stefani,female
http://www.wikidata.org/entity/Q23309897,Karthika,female
http://www.wikidata.org/entity/Q23323201,Tameka,female
http://www.wikidata.org/entity/Q48781163,Gaisma,female
http://www.wikidata.org/entity/Q37452176,Mizgin,female
http://www.wikidata.org/entity/Q29514599,Grey,female
http://www.wikidata.org/entity/Q23429780,Katina,female
http://www.wikidata.org/entity/Q23432044,Isolda,female
http://www.wikidata.org/entity/Q18608239,Abril,female
http://www.wikidata.org/entity/Q37505209,Dillion,female
http://www.wikidata.org/entity/Q29549977,Zoete,female
http://www.wikidata.org/entity/Q48791469,Lonneke,female
http://www.wikidata.org/entity/Q23308658,Sylke,female
http://www.wikidata.org/entity/Q18608246,Phebe,female
http://www.wikidata.org/entity/Q37428174,Lemmikki,female
http://www.wikidata.org/entity/Q23433136,Gesa,female
http://www.wikidata.org/entity/Q29550127,Milicent,female
http://www.wikidata.org/entity/Q29550235,Adalsinde,female
http://www.wikidata.org/entity/Q48800342,Iside,female
http://www.wikidata.org/entity/Q48808739,Desiderata,female
http://www.wikidata.org/entity/Q48814673,Bryony,female
http://www.wikidata.org/entity/Q18607252,Stephany,female
http://www.wikidata.org/entity/Q18607974,Neeltje,female
http://www.wikidata.org/entity/Q18609605,Mieke,female
http://www.wikidata.org/entity/Q23411839,Àfrica,female
http://www.wikidata.org/entity/Q18611813,Rossana,female
http://www.wikidata.org/entity/Q18614934,Els,female
http://www.wikidata.org/entity/Q29550078,Virgilia,female
http://www.wikidata.org/entity/Q18615510,Chloë,female
http://www.wikidata.org/entity/Q29550353,Soave,female
http://www.wikidata.org/entity/Q48816515,Lysette,female
http://www.wikidata.org/entity/Q48978419,Nichelle,female
http://www.wikidata.org/entity/Q23498158,Maria Rosa,female
http://www.wikidata.org/entity/Q48816079,Xaviera,female
http://www.wikidata.org/entity/Q37590888,Ingegärd,female
http://www.wikidata.org/entity/Q18615445,Cloe,female
http://www.wikidata.org/entity/Q18608244,Febe,female
http://www.wikidata.org/entity/Q37491347,Ramata,female
http://www.wikidata.org/entity/Q37647959,Jessikka,female
http://www.wikidata.org/entity/Q48978501,Chanelle,female
http://www.wikidata.org/entity/Q29550440,Mary-Magdalene,female
http://www.wikidata.org/entity/Q37621584,Ninel,female
http://www.wikidata.org/entity/Q23497957,Sofi,female
http://www.wikidata.org/entity/Q23448820,Sitara,female
http://www.wikidata.org/entity/Q48816838,Adionilla,female
http://www.wikidata.org/entity/Q29550572,Villana,female
http://www.wikidata.org/entity/Q18611811,Roxanne,female
http://www.wikidata.org/entity/Q18620539,Michele,female
http://www.wikidata.org/entity/Q29550436,Loveday,female
http://www.wikidata.org/entity/Q37748259,Iiristiina,female
http://www.wikidata.org/entity/Q37661659,Adelaine,female
http://www.wikidata.org/entity/Q18615516,Chlöe,female
http://www.wikidata.org/entity/Q48981738,Dorrie,female
http://www.wikidata.org/entity/Q23531863,Štěpánka,female
http://www.wikidata.org/entity/Q37824675,Maricica,female
http://www.wikidata.org/entity/Q18621001,Michalina,female
http://www.wikidata.org/entity/Q29550567,Ventura,female
http://www.wikidata.org/entity/Q29550620,Ermengard,female
http://www.wikidata.org/entity/Q23445224,Chikako,female
http://www.wikidata.org/entity/Q23445466,Lyudmyla,female
http://www.wikidata.org/entity/Q23445946,Gisella,female
http://www.wikidata.org/entity/Q23444609,Pepi,female
http://www.wikidata.org/entity/Q23498529,Maria Pia,female
http://www.wikidata.org/entity/Q37592277,Lehna,female
http://www.wikidata.org/entity/Q23688101,Vicência,female
http://www.wikidata.org/entity/Q23701218,Candita,female
http://www.wikidata.org/entity/Q29550717,Bertrande,female
http://www.wikidata.org/entity/Q23537310,Fannie,female
http://www.wikidata.org/entity/Q48980246,Ivette,female
http://www.wikidata.org/entity/Q48980703,Garbiñe,female
http://www.wikidata.org/entity/Q23656995,Ethelyn,female
http://www.wikidata.org/entity/Q23660755,Eleonóra,female
http://www.wikidata.org/entity/Q37718019,Helve,female
http://www.wikidata.org/entity/Q18620998,Mikaela,female
http://www.wikidata.org/entity/Q29550604,Cuthberte,female
http://www.wikidata.org/entity/Q49820230,marva,female
http://www.wikidata.org/entity/Q18621002,Mihaela,female
http://www.wikidata.org/entity/Q29550341,Ursa,female
http://www.wikidata.org/entity/Q29550958,Justiniana,female
http://www.wikidata.org/entity/Q23729108,Lella,female
http://www.wikidata.org/entity/Q37827949,Rosianne,female
http://www.wikidata.org/entity/Q48981364,Naheed,female
http://www.wikidata.org/entity/Q37545342,Rulle,female
http://www.wikidata.org/entity/Q37949736,Koumba,female
http://www.wikidata.org/entity/Q37824678,Marioara,female
http://www.wikidata.org/entity/Q18620999,Mihaéla,female
http://www.wikidata.org/entity/Q29550722,Bona,female
http://www.wikidata.org/entity/Q37827951,Marthese,female
http://www.wikidata.org/entity/Q18629014,Anjet,female
http://www.wikidata.org/entity/Q18626083,Iwona,female
http://www.wikidata.org/entity/Q49159883,Tifenn,female
http://www.wikidata.org/entity/Q49034168,Marie-Chantal,female
http://www.wikidata.org/entity/Q37828054,Justyne,female
http://www.wikidata.org/entity/Q18628367,Kunigunde,female
http://www.wikidata.org/entity/Q38053504,Brie,female
http://www.wikidata.org/entity/Q23702840,Nayo,female
http://www.wikidata.org/entity/Q23716147,Dilyana,female
http://www.wikidata.org/entity/Q23681682,Marjolaine,female
http://www.wikidata.org/entity/Q23661445,Ini,female
http://www.wikidata.org/entity/Q38573137,Ginebra,female
http://www.wikidata.org/entity/Q38133486,Rosângela,female
http://www.wikidata.org/entity/Q38182468,Olinda,female
http://www.wikidata.org/entity/Q23736057,Trudla,female
http://www.wikidata.org/entity/Q49942927,Emílie,female
http://www.wikidata.org/entity/Q23736328,Gerta,female
http://www.wikidata.org/entity/Q18621270,Isotta,female
http://www.wikidata.org/entity/Q50272444,Maria Elizabeth,female
http://www.wikidata.org/entity/Q29551454,Euphrosyne,female
http://www.wikidata.org/entity/Q18638283,Liljan,female
http://www.wikidata.org/entity/Q18638365,Anastázie,female
http://www.wikidata.org/entity/Q23735914,Gertrudes,female
http://www.wikidata.org/entity/Q50300702,Anna Augusta,female
http://www.wikidata.org/entity/Q29551375,Raymonda,female
http://www.wikidata.org/entity/Q38675315,Roshanack,female
http://www.wikidata.org/entity/Q50374542,Lutgarde,female
http://www.wikidata.org/entity/Q18638241,Ester,female
http://www.wikidata.org/entity/Q38038024,Olga,female
http://www.wikidata.org/entity/Q18635485,Pascale,female
http://www.wikidata.org/entity/Q29622741,Elena,female
http://www.wikidata.org/entity/Q29626210,Shū,female
http://www.wikidata.org/entity/Q23772849,Anne-Christine,female
http://www.wikidata.org/entity/Q37923297,Åsunn,female
http://www.wikidata.org/entity/Q18638369,Anasztázia,female
http://www.wikidata.org/entity/Q18638251,Eszter,female
http://www.wikidata.org/entity/Q29551474,Gervaise,female
http://www.wikidata.org/entity/Q18636807,Úlla,female
http://www.wikidata.org/entity/Q38679831,Valpuri,female
http://www.wikidata.org/entity/Q18638253,Estera,female
http://www.wikidata.org/entity/Q38059208,Zélé,female
http://www.wikidata.org/entity/Q29551389,Atilia,female
http://www.wikidata.org/entity/Q38674255,Minnaleena,female
http://www.wikidata.org/entity/Q29785850,Sloane,female
http://www.wikidata.org/entity/Q29788710,Kahina,female
http://www.wikidata.org/entity/Q29785897,Caety,female
http://www.wikidata.org/entity/Q29551432,Erma,female
http://www.wikidata.org/entity/Q50271843,Sarah Jane,female
http://www.wikidata.org/entity/Q50375109,Annely,female
http://www.wikidata.org/entity/Q29691641,Jannicke,female
http://www.wikidata.org/entity/Q23738873,Gertrúd,female
http://www.wikidata.org/entity/Q50363922,Myrtille,female
http://www.wikidata.org/entity/Q23769542,Maina,female
http://www.wikidata.org/entity/Q23754990,Agrefena,female
http://www.wikidata.org/entity/Q39138052,Hannah,female
http://www.wikidata.org/entity/Q29866454,Dyana,female
http://www.wikidata.org/entity/Q23773208,Marie-George,female
http://www.wikidata.org/entity/Q29866513,Guylaine,female
http://www.wikidata.org/entity/Q18638485,Auðbjörg,female
http://www.wikidata.org/entity/Q38676453,Irëne,female
http://www.wikidata.org/entity/Q18638371,Anastasía,female
http://www.wikidata.org/entity/Q23773253,Marie-Arlette,female
http://www.wikidata.org/entity/Q18638486,Bergheiður,female
http://www.wikidata.org/entity/Q18638484,Aldís,female
http://www.wikidata.org/entity/Q18638469,Vénus,female
http://www.wikidata.org/entity/Q18638483,Agnea,female
http://www.wikidata.org/entity/Q29905369,Esthela,female
http://www.wikidata.org/entity/Q23779736,Ambre,female
http://www.wikidata.org/entity/Q50375930,Maarja-Liis,female
http://www.wikidata.org/entity/Q23775646,Marie-Line,female
http://www.wikidata.org/entity/Q39459800,Rupa,female
http://www.wikidata.org/entity/Q29906090,María del Pilar,female
http://www.wikidata.org/entity/Q39139588,Agam,female
http://www.wikidata.org/entity/Q50380369,Fouzia,female
http://www.wikidata.org/entity/Q50377247,Titina,female
http://www.wikidata.org/entity/Q50378050,Fuencisla,female
http://www.wikidata.org/entity/Q50378870,Marijntje,female
http://www.wikidata.org/entity/Q39250775,Scholastique,female
http://www.wikidata.org/entity/Q39250010,Evgenija,female
http://www.wikidata.org/entity/Q18638491,Ísól,female
http://www.wikidata.org/entity/Q18638490,Ísmey,female
http://www.wikidata.org/entity/Q18638487,Elísabeth,female
http://www.wikidata.org/entity/Q29867586,Marie-Laure,female
http://www.wikidata.org/entity/Q29906361,Françoise-Xavière,female
http://www.wikidata.org/entity/Q39164429,Jarosława,female
http://www.wikidata.org/entity/Q29584515,Janed,female
http://www.wikidata.org/entity/Q50571477,Millarca,female
http://www.wikidata.org/entity/Q18638492,Jóna,female
http://www.wikidata.org/entity/Q18638493,Júdit,female
http://www.wikidata.org/entity/Q50376048,Marje,female
http://www.wikidata.org/entity/Q23789814,Pattie,female
http://www.wikidata.org/entity/Q18638372,Anastazja,female
http://www.wikidata.org/entity/Q39774269,Nélida,female
http://www.wikidata.org/entity/Q39250969,Selvie,female
http://www.wikidata.org/entity/Q23773645,Boleslava,female
http://www.wikidata.org/entity/Q23773650,Boļeslava,female
http://www.wikidata.org/entity/Q39139778,Hodaya,female
