id,mention,wp_title,ratio
Q16575890,Meloni,Marco Meloni (politico),0.41379310344827586
Q380095,Meloni,Christopher Meloni,0.5
Q3609702,Meloni,Alessandra Meloni,0.5217391304347826
Q3119423,Meloni,Guido Crosetto,0.2
Q191644,Green,Eva Green,0.7142857142857143
Q313260,Green,Al Green,0.7692307692307693
Q2614593,Green,Draymond Green,0.5263157894736842
Q349591,Green,Adam Green,0.6666666666666666
Q472084,Green,Logan Marshall-Green,0.4
Q357539,Incarcera,Gian Galeazzo Visconti,0.12903225806451613
Q43874,R.Regan,Eddie Murphy,0.10526315789473684
Q16209465,R.Regan,Laurence R. Harvey,0.24
Q665768,R.Regan,Joe R. Lansdale,0.36363636363636365
Q179497,Oliver Stone,Oliver Stone,1.0
Q119798,Oliver Stone,Michael Douglas,0.2222222222222222
Q45923,Oliver Stone,Aaron Taylor-Johnson,0.1875
Q3938696,Cingolani,Roberto Cingolani,0.6923076923076923
Q3848450,Cingolani,Mario Cingolani,0.75
Q2849382,Cingolani,Angela Maria Guidi Cingolani,0.4864864864864865
Q16526210,Cingolani,Andrea Cingolani,0.72
Q104538317,Cingolani,Luciano Cingolani,0.6923076923076923
Q374467,Cingolani,Gabriele dell'Addolorata,0.24242424242424243
Q96354706,Cingolani,Carlo Cingolani,0.75
Q1615225,Cingolani,Luigi Cingolani,0.75
Q431345,Gasparri,Maurizio Gasparri,0.64
Q1117124,Gasparri,Franco Gasparri,0.6956521739130435
Q44905,Gasparri,Pietro Gasparri,0.6956521739130435
Q3972909,Gasparri,Stella Gasparri,0.6956521739130435
Q3680446,Gasparri,Clemente Gasparri,0.64
Q16559983,Gasparri,Giovanni Gasparro,0.56
Q739205,Gasparri,Enrico Gasparri,0.6956521739130435
Q674957,Enrico Letta,Enrico Letta,1.0
Q1225624,Enrico Letta,Gianni Letta,0.6666666666666666
Q16975892,Enrico Letta,Elly Schlein,0.16666666666666666
Q3879474,Enrico Letta,Nunzia De Girolamo,0.26666666666666666
Q16559055,Enrico Letta,Giampaolo Letta,0.5925925925925926
Q15896993,Enrico Letta,Gian Pietro Dal Moro,0.3125
Q3801917,Enrico Letta,Irene Tinagli,0.24
Q232301,Bill Barr,Roseanne Barr,0.45454545454545453
Q551683,Bill Barr,Jean-Marc Barr,0.43478260869565216
Q346565,Bill Barr,Bill Withers,0.5714285714285714
Q16759,Bill Barr,Kaley Cuoco,0.2
Q19837,Bill Barr,Steve Jobs,0.10526315789473684
Q450675,Bill Barr,Papa Francesco,0.17391304347826086
Q2904131,Jeffrey Epstein,Jeffrey Epstein,1.0
Q5556756,Jeffrey Epstein,Ghislaine Maxwell,0.1875
Q153330,Jeffrey Epstein,"Andrea, duca di York",0.22857142857142856
Q1381702,Jeffrey Epstein,Rob Epstein,0.6153846153846154
Q7439,Jeffrey Epstein,Richard Stallman,0.25806451612903225
Q333468,Jeffrey Epstein,Robert Maxwell (imprenditore),0.22727272727272727
Q76793,Klaus Schwab,Klaus Schwab,1.0
Q573246,Klaus Schwab,Anthony Fauci,0.24
Q183492,Klaus Schwab,Margaret Atwood,0.2222222222222222
Q458709,Klaus Schwab,Magdi Allam,0.17391304347826086
Q19673,Klaus Schwab,Al Gore,0.21052631578947367
Q1246992,Oliviero:,Gabriel Garko,0.36363636363636365
Q380347,Oliviero:,Oliviero Toscani,0.64
Q739002,Oliviero:,Oliviero Diliberto,0.5925925925925926
Q3881865,Oliviero:,Oliviero Dinelli,0.64
Q3881861,Oliviero:,Oliviero Beha,0.7272727272727273
Q1911,Oliviero:,Olivier Giroud,0.6956521739130435
Q3881863,Oliviero:,Oliviero Corbetta,0.6153846153846154
Q24262382,Oliviero:,Oliviero Troia,0.6956521739130435
Q3881871,Oliviero:,Oliviero Garlini,0.64
Q3659946,Carlo Verna,Carlo Verna,1.0
Q948553,Carlo Verna,Vittorio Feltri,0.38461538461538464
Q3757158,Carlo Verna,Gaetano Verna,0.6666666666666666
Q3726528,Carlo Verna,Enzo Foglianese,0.23076923076923078
Q5812,Nole Djokovic,Novak Đoković,0.6153846153846154
Q193661,Nole Djokovic,Stan Wawrinka,0.15384615384615385
Q29918446,Nole Djokovic,Matteo Berrettini,0.2
Q1426,Nole Djokovic,Roger Federer,0.23076923076923078
Q24061220,Nole Djokovic,Lorenzo Sonego,0.37037037037037035
Q1532642,Paolo Romani,Paolo Romani,1.0
Q9200,Paolo Romani,Paolo di Tarso,0.5384615384615384
Q3894426,Paolo Romani,Paolo Romano (attore),0.6666666666666666
Q3893857,Paolo Romani,Paolo Carta,0.6086956521739131
Q16586911,Paolo Romani,Paolo Romano (politico),0.6857142857142857
Q16975,Paolo Romani,Papa Paolo VI,0.48
Q2469612,Paolo Romani,Paolo Romano (scultore),0.6285714285714286
Q18637716,Maxwell,Stella Maxwell,0.6666666666666666
Q5556756,Maxwell,Ghislaine Maxwell,0.5833333333333334
Q9095,Maxwell,James Clerk Maxwell,0.5384615384615384
Q215040,Maxwell,Maxwell Scherrer Cabelino Andrade,0.35
Q269791,Maxwell,Daphne Maxwell Reid,0.5384615384615384
Q6794531,Maxwell,Maxwell Alexander,0.5833333333333334
Q1247041,Santoro,Michele Santoro,0.6363636363636364
Q294819,Santoro,Rodrigo Santoro,0.6363636363636364
Q474695,Santoro,Filippo Santoro,0.6363636363636364
Q65953172,Santoro,Sergio Santoro,0.6666666666666666
Q361108,Santoro,Santorio Santorio,0.5833333333333334
Q312726,Santoro,Fabrice Santoro,0.6363636363636364
Q3610285,Santoro,Alessandro Santoro,0.56
Q3721809,Imogen Parker,Eleonora Reti,0.15384615384615385
Q312712,Imogen Parker,Mark Strong,0.3333333333333333
Q317761,Imogen Parker,Dominic Cooper,0.2962962962962963
Q3938516,Imogen Parker,Roberta Greganti,0.20689655172413793
Q347879,Imogen Parker,Vanessa Redgrave,0.13793103448275862
Q128297,Imogen Parker,Maria Callas,0.16
Q467502,Imogen Parker,Celia Imrie,0.25
Q41421,Jordan,Michael Jordan,0.6
Q3308007,Jordan,Michael B. Jordan,0.5217391304347826
Q6276882,Jordan,Jordan Peterson,0.5714285714285714
Q3371986,Jordan,Jordan Peele,0.6666666666666666
Q3183674,Jordan,Jordan Belfort,0.6
Q353506,Jordan,Joe Jordan,0.75
Q50820763,Jordan,Jordan Poole,0.6666666666666666
Q3323347,Jordan,Jordan Lukaku,0.631578947368421
Q106494,Konstantin Novoselov,Konstantin Novosëlov,0.95
Q104104,Konstantin Novoselov,Andrej Gejm,0.1935483870967742
Q937,Konstantin Novoselov,Albert Einstein,0.2857142857142857
Q9130,Konstantin Novoselov,Erwin Schrödinger,0.21621621621621623
Q215636,Mosse,George Mosse,0.5882352941176471
Q262116,Mosse,Kate Mosse,0.6666666666666666
Q2977868,Mosse,Claude Mossé,0.47058823529411764
Q459209,Mosse,Albert Mosse,0.5882352941176471
Q71476,Mosse,Rudolf Mosse,0.5882352941176471
Q6771488,Mosse,Markus Mosse,0.5882352941176471
Q520314,Mosse,Anthony Mosse,0.5555555555555556
Q1167568,Norman Fenton,Leslie Fenton,0.5384615384615384
Q170510,Norman Fenton,Ian McKellen,0.4
Q3343793,Norman Fenton,Norman J. Warren,0.6206896551724138
Q66087741,Bello,Antonietta Bello,0.47619047619047616
Q229220,Bello,Maria Bello,0.625
Q3619241,Bello,Antonio Bello,0.5555555555555556
Q130969,Bello,Filippo IV di Francia,0.15384615384615385
Q517,Napoleone,Napoleone Bonaparte,0.6428571428571429
Q7721,Napoleone,Napoleone III di Francia,0.5454545454545454
Q7723,Napoleone,Napoleone II di Francia,0.5625
Q1918987,Napoleone,Napoleone Vittorio Bonaparte,0.4864864864864865
Q73465,Napoleone,Napoleone Luigi Bonaparte,0.5294117647058824
Q3742102,AUGUSTO SINAGRA:,Felice Battaglia,0.0625
Q5565427,AUGUSTO SINAGRA:,Giuseppe Giulietti (sindacalista),0.12244897959183673
Q13459567,AUGUSTO SINAGRA:,Tea Falco,0.16
Q312302,AUGUSTO SINAGRA:,Paolo Borsellino,0.0625
Q21208595,AUGUSTO SINAGRA:,Ernesto Lama,0.07142857142857142
Q55281994,Green Pass,Sara Cunial,0.2857142857142857
Q99535403,Green Pass,Madame (cantante),0.14814814814814814
Q47904,Monti,Mario Monti,0.625
Q276361,Monti,Silvia Monti,0.5882352941176471
Q723643,Monti,Vincenzo Monti,0.5263157894736842
Q12984,stephan,Stephan El Shaarawy,0.46153846153846156
Q208586,stephan,Stephan Lichtsteiner,0.4444444444444444
Q90762,stephan,Stephan Winkelmann,0.48
Q367681,stephan,Stephan Eberharter,0.48
Q458888,stephan,Stephan Beckenbauer,0.46153846153846156
Q829727,stephan,Joscho Stephan,0.6666666666666666
Q2566133,stephan,Stephan Bonnar,0.5714285714285714
Q348223,stephan,Stephan Bibrowski,0.5
Q89411984,Mr,Mr. Rain,0.4
Q295107,Mr,Mr. T,0.5714285714285714
Q938785,Mr,Mr. Marcus,0.3333333333333333
Q202303,Franco Trinca,Giovanni Paisiello,0.1935483870967742
Q232470,Franco Trinca,Valeria Bruni Tedeschi,0.34285714285714286
Q3779495,Guido Viale,Guido Viale (saggista),0.6666666666666666
Q39730162,Guido Viale,Guido Viale (politico),0.6666666666666666
Q1246992,Francesco Oliviero,Gabriel Garko,0.3225806451612903
Q676555,Francesco Oliviero,Francesco d'Assisi,0.6666666666666666
Q3881861,Francesco Oliviero,Oliviero Beha,0.5161290322580645
Q1387658,Francesco Oliviero,Francesco D'Macho,0.6285714285714286
Q3750464,Francesco Oliviero,Francesco Piccolo,0.6857142857142857
Q201795,Bernanke,Ben Bernanke,0.8
Q263725,Bernanke,Janet Yellen,0.3
Q15690382,Whuan,Wallace Fortuna Dos Santos,0.25806451612903225
Q104523793,Whuan,Zhang Zhan,0.4
Q275139,Whuan,Fang Fang,0.2857142857142857
Q200678,Regina,Rania di Giordania,0.3333333333333333
Q3423469,Regina,Regina Bianchi,0.6
Q159888,Regina,Regina di Saba,0.6
Q3423484,Regina,Regina Orioli,0.631578947368421
Q2350312,Brian Alton,Alton Lister,0.43478260869565216
Q2402879,Brian Alton,Brian Jackson (cestista 1959),0.4
Q717015,Brian Alton,James Gunn (regista),0.25806451612903225
Q459471,Brian Alton,Brian Scalabrine,0.5925925925925926
Q287976,Mori,Claudia Mori,0.5
Q21712029,Mori,Simone Mori,0.5333333333333333
Q1056917,Mori,Cesare Mori,0.5333333333333333
Q3932729,Mori,Renato Mori,0.5333333333333333
Q3293524,Mori,Mario Mori,0.5714285714285714
Q16397,Aspirina,Bruce Lee,0.11764705882352941
Q532852,Scavino,Piero Gobetti,0.2
Q18544899,Scavino,Pajtim Statovci,0.2727272727272727
Q982224,Scavino,Miguel Benasayag,0.08695652173913043
Q36215,Mark Zuckerberg,Mark Zuckerberg,1.0
Q312663,Mark Zuckerberg,Eduardo Saverin,0.3333333333333333
Q370217,Mark Zuckerberg,Dustin Moskovitz,0.12903225806451613
Q370321,Mark Zuckerberg,Chris Hughes,0.2962962962962963
Q488994,Dave Martin....,Dave Gahan,0.56
Q44158,Dave Martin....,Dave Bautista,0.5714285714285714
Q491583,Dave Martin....,Martin Gore,0.46153846153846156
Q442313,Dave Martin....,Dave Annable,0.4444444444444444
Q215359,Dave Martin....,Dean Martin,0.6923076923076923
Q312060,Dave Martin....,Vince Clarke,0.2962962962962963
Q303,Dave Martin....,Elvis Presley,0.14285714285714285
Q329744,Dave Martin....,Martin Short,0.4444444444444444
Q7747,Putin,Vladimir Putin,0.5263157894736842
Q233282,Putin,Ljudmila Putina,0.5
Q23530,Putin,Dmitrij Medvedev,0.19047619047619047
Q20850503,Putin,Evgenij Prigožin,0.2857142857142857
Q3616468,Massimo Andreoni,Giovanni Antonio Andreoni,0.5853658536585366
Q332640,Massimo Andreoni,Luca Cordero di Montezemolo,0.18604651162790697
Q3851471,Massimo Andreoni,Massimo Severo Giannini,0.5641025641025641
Q267304,Massimo Andreoni,Giacomo Matteotti,0.42424242424242425
Q1238,Massimo Andreoni,Giuseppe Saragat,0.125
Q1233,Massimo Andreoni,Sandro Pertini,0.4666666666666667
Q57641,Orbán,Viktor Orbán,0.5882352941176471
Q3838363,Orbán,Lucas Orbán,0.625
Q2577379,Orbán,Willi Orban,0.5
Q572379,Orbán,László Orbán,0.5882352941176471
Q61876111,Orbán,Mónika Orbán,0.5882352941176471
Q451791,Orbán,Giorgia Meloni,0.21052631578947367
Q1220,Giorgio Napolitano,Giorgio Napolitano,1.0
Q3956186,Giorgio Napolitano,Sergio Mattarella,0.45714285714285713
Q674957,Giorgio Napolitano,Enrico Letta,0.3333333333333333
Q101109125,Cmq,Cmqmartina,0.46153846153846156
Q3357487,Cmq,Osvaldo Farrés,0.0
Q5556756,Ghislaine Maxwell,Ghislaine Maxwell,1.0
Q2904131,Ghislaine Maxwell,Jeffrey Epstein,0.1875
Q153330,Ghislaine Maxwell,"Andrea, duca di York",0.10810810810810811
Q333468,Ghislaine Maxwell,Robert Maxwell (imprenditore),0.391304347826087
Q315826,Tom Green,Tom Green (attore 1971),0.5625
Q3531294,Tom Green,Tom Green (cestista),0.6206896551724138
Q998064,Tom Green,Thom Green,0.9473684210526315
Q676094,Tom Green,Drew Barrymore,0.2608695652173913
Q451501,Tom Green,Steve-O,0.25
Q180850,Tom Green,Tom Jones (cantante),0.41379310344827586
Q392,Glauco Benigni,Bob Dylan,0.2608695652173913
Q3750319,Montanari,Francesco Montanari (attore),0.4864864864864865
Q16616136,Montanari,Tomaso Montanari,0.72
Q3930524,Montanari,Raul Montanari,0.782608695652174
Q1384921,Montanari,Massimo Montanari,0.6923076923076923
Q273731,Montanari,Danila Comastri Montanari,0.5294117647058824
Q607,Bloomberg,Michael Bloomberg,0.6923076923076923
Q553826,Bloomberg,Gianluigi Aponte,0.24
Q296177,RICORDATO,John Cazale,0.1
Q1098323,RICORDATO,Claudio Massimo,0.08333333333333333
Q80069,Megan Fox,Megan Fox,1.0
Q24450343,Megan Fox,Megan Rain,0.631578947368421
Q1354843,Megan Fox,Machine Gun Kelly (rapper),0.22857142857142856
Q58217,Sergei Lavrov,Sergej Viktorovič Lavrov,0.7027027027027027
Q76,Obama,Barack Obama,0.5882352941176471
Q13133,Obama,Michelle Obama,0.5263157894736842
Q649593,Obama,"Barack Obama, Sr.",0.45454545454545453
Q56544037,Obama,Salomón Obama,0.5555555555555556
Q6294,Obama,Hillary Clinton,0.1
Q18171057,Obama,Youssef Obama,0.5555555555555556
Q28843759,‼️,Rosalía (cantante),0.0
Q56226,Kim Jong,Kim Jong-un,0.8421052631578947
Q10665,Kim Jong,Kim Jong-il,0.8421052631578947
Q317824,Kim Jong,Kim Jong-nam,0.8
Q4330912,Kim Jong,Kim Yo-jong,0.7368421052631579
Q41117,Kim Jong,Kim Il-sung,0.631578947368421
Q385795,Kim Jong,Kim Jong-chul,0.7619047619047619
Q484484,Kim Jong,Kim Jong-hyun (cantante),0.5
Q463949,Kim Jong,Kim Jong-suk,0.8
Q714658,Kim Jong,Ri Sol-ju,0.35294117647058826
Q5944264,Hunter Biden,Hunter Biden,1.0
Q19285477,Hunter Biden,Neilia Hunter Biden,0.7741935483870968
Q813332,Hunter Biden,Beau Biden,0.6363636363636364
Q6279,Hunter Biden,Joe Biden,0.6666666666666666
Q235349,Hunter Biden,Jill Biden,0.5454545454545454
Q97588420,Hunter Biden,Ashley Biden,0.5833333333333334
Q3731533,Hunter Biden,Eric Trump,0.09090909090909091
Q62975,John Stone,Sharon Stone,0.7272727272727273
Q147077,John Stone,Emma Stone,0.6
Q179497,John Stone,Oliver Stone,0.5454545454545454
Q173169,Flavio Briatore,Flavio Briatore,1.0
Q10514,Flavio Briatore,Fernando Alonso,0.3333333333333333
Q60036,Flavio Briatore,Heidi Klum,0.08
Q9671,Flavio Briatore,Michael Schumacher,0.18181818181818182
Q314440,Flavio Briatore,Paulo Sousa,0.3076923076923077
Q3765649,Flavio Briatore,Giorgio Panariello,0.36363636363636365
Q2426702,Sgarbi,Vittorio Sgarbi,0.5714285714285714
Q16268759,Sgarbi,Elisabetta Sgarbi,0.5217391304347826
Q87401147,Sgarbi,Giuseppe Sgarbi,0.5714285714285714
Q38541149,Sgarbi,Filippo Sgarbi,0.6
Q2714081,Sgarbi,Abdon Sgarbi,0.6666666666666666
Q2831832,Sgarbi,Alberto Sgarbi,0.6
Q55281994,Sara Cunial,Sara Cunial,1.0
Q15705391,Sara Cunial,Andrea Colletti,0.38461538461538464
Q458614,Sara Cunial,Silvana De Mari,0.3076923076923077
Q355392,Bruce Reinhart,Angus Macfadyen,0.27586206896551724
Q91,Bruce Reinhart,Abraham Lincoln,0.27586206896551724
Q303,mè,Elvis Presley,0.0
Q18016296,Roba,MadMan,0.2
Q3945668,Roba,Salmo (rapper),0.2222222222222222
Q536792,jn po,Luciano Tajoli,0.21052631578947367
Q1354433,jn po,Joe Sentieri,0.11764705882352941
Q3726658,jn po,Enzo Tortora,0.35294117647058826
Q674957,"Letta

**Dalla guerra",Enrico Letta,0.30303030303030304
Q167546,"Letta

**Dalla guerra",Lucio Dalla,0.375
Q5977075,Maria Luisa Iannuzzo,Luisa Piccarreta,0.3888888888888889
Q367901,Maria Luisa Iannuzzo,Vittorio Emanuele di Savoia (1937),0.14814814814814814
Q2816288,Maria Luisa Iannuzzo,Isa Danieli,0.3225806451612903
Q294460,Draghi,Mario Draghi,0.6666666666666666
Q3726511,Draghi,Enzo Draghi,0.7058823529411765
Q110221894,Antonio Buzzi,Antonio Buzzi,1.0
Q110310522,Antonio Buzzi,Pietro Buzzi,0.64
Q109728747,Antonio Buzzi,Luigi Buzzi,0.5833333333333334
Q3695628,Antonio Buzzi,Costanza Rovelli,0.20689655172413793
Q210719,Piccard,Auguste Piccard,0.6363636363636364
Q315231,Piccard,Jacques Piccard,0.6363636363636364
Q60485087,Piccard,Roy Piccard,0.7777777777777778
Q366255,Piccard,Bertrand Piccard,0.6086956521739131
Q116553,Piccard,Jean-Felix Piccard,0.56
Q1093213,Piccard,Piccarda Donati,0.6363636363636364
Q24025631,Euro-Atlantico,Dmytro Kuleba,0.2962962962962963
Q360,Julian Assange,Julian Assange,1.0
Q158067,Julian Assange,Vivienne Westwood,0.25806451612903225
Q83325,Julian Assange,Pamela Anderson,0.41379310344827586
Q518591,Julian Assange,Gareth Peirce,0.14814814814814814
Q13424289,Julian Assange,Edward Snowden,0.21428571428571427
Q16769592,Julian Assange,Amal Clooney,0.23076923076923078
Q223281,Leggete,Laura Linney,0.21052631578947367
Q23505,Leggete,George H. W. Bush,0.25
Q471328,Leggete,Paolo Villaggio,0.18181818181818182
Q5383,Leggete,David Bowie,0.1111111111111111
Q367342,Leggete,Mario Scelba,0.10526315789473684
Q584850,Leggete,Luciano Bianciardi,0.08
Q3838195,Leggete,Luca Mercalli,0.2
Q247944,Leggete,Cornelius Horan,0.09090909090909091
Q192818,Bettino Craxi,Bettino Craxi,1.0
Q390378,Bettino Craxi,Stefania Craxi,0.5925925925925926
Q2246709,Bettino Craxi,Bobo Craxi,0.6956521739130435
Q291915,Bettino Craxi,Sandra Milo,0.3333333333333333
Q2247774,Alessia,Alessia Marcuzzi,0.6086956521739131
Q16525255,Alessia,Alessia Morani,0.6666666666666666
Q3610439,Alessia,Alessia Mancini,0.6363636363636364
Q3610446,Alessia,Alessia Merz,0.7368421052631579
Q3610433,Alessia,Alessia Amendola,0.6086956521739131
Q3610452,Alessia,Alessia Ventura,0.6363636363636364
Q22069507,Alessia,Alessia Orro,0.7368421052631579
Q3610448,Alessia,Alessia Reato,0.7
Q2832840,Alessia,Alessia Gennari,0.6363636363636364
Q1053244,Menomale,Enrico Montesano,0.3333333333333333
Q449,Menomale,Georges Brassens,0.16666666666666666
Q28653501,Reinhart,Lili Reinhart,0.7619047619047619
Q44122,Reinhart,Django Reinhardt,0.6666666666666666
Q1185418,Reinhart,Haley Reinhart,0.7272727272727273
Q61271,Reinhart,Reinhart Koselleck,0.6153846153846154
Q559636,Reinhart,Anna Barbara Reinhart,0.5517241379310345
Q2939631,Reinhart,Carmen Reinhart,0.6956521739130435
Q118674,Reinhart,Fabio Reinhart,0.7272727272727273
Q45380,John Lewis,John Lewis (politico),0.6451612903225806
Q353943,John Lewis,John Lewis (pianista),0.6451612903225806
Q166389,John Lewis,Daniel Day-Lewis,0.5384615384615384
Q654848,John Lewis,John Henry Lewis,0.7692307692307693
Q24070,John Lewis,John Lewis Gaddis,0.7407407407407407
Q1700413,John Lewis,John Lewis Heilbron,0.6896551724137931
Q57384,Von  Braun,Wernher von Braun,0.5925925925925926
Q76433,Von  Braun,Eva Braun,0.631578947368421
Q317521,Von  Braun,Elon Musk,0.42105263157894735
Q2483517,Von  Braun,Georg von Braun,0.64
Q2655724,Eltsin,Vittorio Zucconi,0.2727272727272727
Q7747,Igor Danchenko,Vladimir Putin,0.21428571428571427
Q325441,Luciano Canfora,Luciano Canfora,1.0
Q41683,Luciano Canfora,Tucidide,0.2608695652173913
Q3686190,Luciano Canfora,Concetto Marchesi,0.3125
Q3707183,Luciano Canfora,Diego Fusaro,0.37037037037037035
Q7484547,Roberto Fico,Roberto Fico,1.0
Q57606,Roberto Fico,Robert Fico,0.9565217391304348
Q15936503,Roberto Fico,Fabio Rampelli,0.3076923076923077
Q6680716,Roberto Fico,Lorenzo Fontana,0.4444444444444444
Q105438637,Paul Alexander,Paul Alexander,1.0
Q24451685,Paul Alexander,Logan Paul,0.3333333333333333
Q104670408,Paul Alexander,Paul Alexander Nolan,0.8235294117647058
Q968139,Paul Alexander,Paul A. Baran,0.5925925925925926
Q655488,Paul Alexander,Paul Coutts,0.4
Q79904,Paul Alexander,J. D. Salinger,0.35714285714285715
Q442472,Paul Alexander,Jermaine Beckford,0.12903225806451613
Q25144,Spacey,Kevin Spacey,0.6666666666666666
Q81130,Celsius                                                           ,Anders Celsius,0.175
Q3610736,Alex Zanotelli,Alex Zanotelli,1.0
Q27063663,Alex Zanotelli,Mimmo Lucano,0.3076923076923077
Q1277298,Alex Zanotelli,Pietro Ingrao,0.2962962962962963
Q704294,Alex Zanotelli,Erri De Luca,0.23076923076923078
Q1430,Marco Mori,Marco Aurelio,0.6086956521739131
Q31966,Marco Mori,Marco (evangelista),0.4827586206896552
Q287976,Marco Mori,Claudia Mori,0.5454545454545454
Q737866,Marco Mori,Marco Mengoni,0.782608695652174
Q132797,Marco Mori,Papa Marco,0.5
Q51673,Marco Mori,Marco Antonio,0.6956521739130435
Q312712,Marco Mori,Mark Strong,0.38095238095238093
Q3936075,Barillari,Rino Barillari,0.782608695652174
Q3856508,Barillari,Michele Barillaro,0.6153846153846154
Q3615966,Barillari,Andrea Purgatori,0.24
Q103876,Barillari,Peter O'Toole,0.18181818181818182
Q2638404,Barillari,Raimondo D'Aronco,0.15384615384615385
Q28839585,Barillari,Alan Barillaro,0.6956521739130435
Q357018,Dott,Graeme Dott,0.5333333333333333
Q776953,Pazienza,Andrea Pazienza,0.6956521739130435
Q381747,Pazienza,Michele Pazienza,0.6666666666666666
Q1424450,Pazienza,Francesco Pazienza,0.6153846153846154
Q2527123,Pazienza,Vinny Paz,0.35294117647058826
Q16560415,Pazienza,Giulia Pazienza,0.6956521739130435
Q5669,Alessandro Sieni,Sandro Botticelli,0.5454545454545454
Q28374251,Alessandro Sieni,Alessandro Leogrande,0.7222222222222222
Q272648,Alessandro Sieni,Nada (cantante),0.1935483870967742
Q24043593,Alessandro Sieni,Felice Cappa,0.21428571428571427
Q56550770,Silvio Brusaferro,Silvio Brusaferro,1.0
Q13494188,Silvio Brusaferro,Walter Ricciardi,0.24242424242424243
Q16561003,Silvio Brusaferro,Giuseppe Remuzzi,0.24242424242424243
Q311440,Antonio Guterres,António Guterres,0.9375
Q1240,Antonio Guterres,Antonio Segni,0.6206896551724138
Q610788,Antonio Guterres,António Costa,0.5517241379310345
Q151394,Antonio Guterres,António de Oliveira Salazar,0.46511627906976744
Q8220404,Draghi-Salvini-Speranza,Roberto Speranza,0.46153846153846156
Q294460,Draghi-Salvini-Speranza,Mario Draghi,0.34285714285714286
Q659163,Draghi-Salvini-Speranza,Giancarlo Giorgetti,0.19047619047619047
Q53844829,Draghi-Salvini-Speranza,Giuseppe Conte,0.21621621621621623
Q55281792,Draghi-Salvini-Speranza,Stefano Patuanelli,0.24390243902439024
Q713479,Jimmy Savile,Jimmy Savile,1.0
Q355384,Jimmy Savile,Gary Glitter,0.3333333333333333
Q352241,Andersson,Kennet Andersson,0.72
Q214582,Andersson,Benny Andersson,0.75
Q4935873,Andersson,Magdalena Andersson,0.6428571428571429
Q351934,Andersson,Daniel Andersson,0.72
Q703513,Andersson,Roy Andersson (regista),0.5625
Q234921,Andersson,Bibi Andersson,0.782608695652174
Q260570,Andersson,Fever Ray,0.2222222222222222
Q312089,Andersson,Patrik Andersson,0.72
Q3130555,Andersson,Janne Andersson,0.75
Q312332,Maria Zakharova,Cagliostro,0.32
Q16735538,Mauro Biglino,Mauro Biglino,1.0
Q1237426,Mauro Biglino,Marco Columbro,0.37037037037037035
Q921722,Mauro Biglino,Giulietto Chiesa,0.27586206896551724
Q169613,Mauro Biglino,Zecharia Sitchin,0.41379310344827586
Q615016,Marco Travaglio,Marco Travaglio,1.0
Q3900852,Marco Travaglio,Peter Gomez,0.15384615384615385
Q3619981,Marco Travaglio,Antonio Padellaro,0.1875
Q3846211,Marco Travaglio,Marco Lillo,0.6153846153846154
Q47589,Marco Travaglio,Renato Schifani,0.3333333333333333
Q327914,Marco Travaglio,Indro Montanelli,0.3870967741935484
Q11860,Marco Travaglio,Silvio Berlusconi,0.25
Q16582388,Fratoianni,Nicola Fratoianni,0.7407407407407407
Q3624592,Fratoianni,Arturo Scotto,0.2608695652173913
Q3616895,Fratoianni,Angelo Bonelli,0.16666666666666666
Q684569,D'Amato,Joe D'Amato,0.7777777777777778
Q537666,D'Amato,Cus D'Amato,0.7777777777777778
Q3741931,D'Amato,Federico Umberto D'Amato,0.45161290322580644
Q3749291,D'Amato,Franca D'Amato,0.6666666666666666
Q3619486,D'Amato,Antonio D'Amato,0.6363636363636364
Q55281902,D'Amato,Alice D'Amato,0.7
Q47548693,D'Amato,Asia D'Amato,0.7368421052631579
Q2064037,D'Amato,Al D'Amato,0.8235294117647058
Q4015060,D'Amato,Vito D'Amato,0.7368421052631579
Q147077,Stone,Emma Stone,0.6666666666666666
Q62975,Stone,Sharon Stone,0.5882352941176471
Q179497,Stone,Oliver Stone,0.5882352941176471
Q45864,John McAfee,John McAfee,1.0
Q7143713,John McAfee,Pat McAfee,0.6666666666666666
Q35332,John McAfee,Brad Pitt,0.1
Q55238246,John McAfee,Austin Theory,0.25
Q47563,Matteo Renzi,Matteo Renzi,1.0
Q8262071,Matteo Renzi,Matteo Orfini,0.72
Q16975892,Matteo Renzi,Elly Schlein,0.16666666666666666
Q388442,Matteo Renzi,Dario Franceschini,0.4
Q15976266,Matteo Renzi,Dario Nardella,0.3076923076923077
Q167607,Jim Comey,James Comey,0.8
Q53680,Jim Comey,Jeff Daniels,0.2857142857142857
Q206659,Jim Comey,Brendan Gleeson,0.16666666666666666
Q22686,Jim Comey,Donald Trump,0.09523809523809523
Q235721,Jim Comey,Jennifer Ehle,0.36363636363636365
Q1955147,Jim Comey,Brian d'Arcy James,0.2222222222222222
Q6294,Jim Comey,Hillary Clinton,0.3333333333333333
Q1332769,Nicola Zingaretti,Nicola Zingaretti,1.0
Q1374312,Nicola Zingaretti,Luca Zingaretti,0.8125
Q459645,Nicola Zingaretti,Renata Polverini,0.30303030303030304
Q85935449,Nicola Zingaretti,Valentina Cuppi,0.25
Q388442,Nicola Zingaretti,Dario Franceschini,0.2857142857142857
Q16975892,Nicola Zingaretti,Elly Schlein,0.27586206896551724
Q3767918,Rimosso,Giovanni Perissinotto (dirigente),0.25
